Card 180: 30 96 63 46 41 26 53 37  3 77 | 47 32  1 19 51 53 78 39 50 83 77  6 29 71 31 33 38 67 46  3 66 41 90 21 63
Card 181: 89 70 19 80 45 27 92 44 62 77 | 13 44 88 26 95 29  9 38 62  5 84  6 97 75 81 34 42 40 70 77 92 80 51 86 45
Card 182: 86 89  6 23 60 61 93 99 66 17 |  6 42 79 91 92 77 43 40 24 81 41 59 93 72 18 34 48  5 62 97 37 57 65 14 15
Card 183: 80 83 50 30 33 79 93 58  5 92 | 91 20 18 29 16 58 99 53 14  3 77 76 10 41 13 74 61 38 65 31  4 36  5 37 83
Card 184: 23 11 82 70 51 20 69 43 68 62 |  1  2 41 15 91 59 56 12  5 94 21 25 60 61 81 44  9 51 75 63 32 77 22 42 85
Card 185: 25 72 60 66 28 48 13 76 57 73 | 77 90 80 89 71 97 63 11 39  3 65 21 34 51 95 45 52 29 30 83 48 53 37 94  5
Card 186: 25  3 81 78 75 48 38 71 43 80 | 58 56 22 93 69  2  6 14 36 66 31 50 67 53 27 86 95 72 55 46 12 35 34 96 16
Card 187: 23 29 10 25 38  7 77 45 15 43 | 66 13 95 44 22 18 32 30 34 42 37 68  9 89 74  6 85 12 84 88  2 36 52 79 72
Card 188: 64 51 10 75 70 37 14 83 63 55 | 16 13 78 24 69 60 54  8 41 88 47 17  4 77  2 89 57 35 48 91 56 58 97 50 68
Card 189: 80 29 21 76 35 83 10 67 56 78 |  2 75 48 50 99  4 37 71  3 40 25 81 45 59 32 17 80 70 15 19 24 21 26 82 66
Card 190: 53 12 10 77 17 32 33 21  8 38 | 31 49 12 77 32 99 21 37 10 64 18 59  8 44 13  4 68 33 56 83 17 91 53 72 84
Card 191: 59 43 17 45 19 74 24 46  3 54 | 74 51 38 17 18 90 54 56 19 71 28 78 24 59  3 27 45 46 37 57 63 43 20 55 13
Card 192: 25 26 85  3 31 13 45 73 29 94 | 92 82  9 67 72 23 24 47 91 14 59 18 98 21 28 34 84 64 94 73 61 13 79  7 85
Card 193: 71 74 39 10 17 26 69 76 58  5 |  5 30 17 89 71 34 43 40 39 96 16 99 38 75 32 56 68 84 26 92 50 86  9 54 60
Card 194: 96 66 82 60 17 34 81 20  6 91 | 19 81  7 22 93 60 98 69 41 40 50 94 92 72 17  6 25 42 58 79  1 82 36 45 84
Card 195: 37 46 98 59 40 32 76 53 13 58 | 94 16 97 13 48 87 25 20 85 44 78 96  5 36 90 19 21 81 41 12 37 75 79 67 11
Card 196: 39 50  6 64 36 54 99 97 91 82 | 70 74 62 53 58 10 89 75 95 43  1 83 39 44 54 65 82 69 45 13 79 50 49 40 77
Card 197: 19 16 28 25  2 99 90 53  1 17 | 83  2 53 67 78 45 19 74 28 63  9 23 73 40 99 34 96 38 56 16 90 54  1 17 25
Card 198: 21 70 46 35 49 97 25 66 76 83 |  1 70 49 13 11 94 83 58 25 77 75 52 35 76 82 97 26 22 34 63  6  9 14 66  2
Card 199: 29 33 92 17 90  8 84 86 27  1 |  1 29 18 49 63 27 16 15 59  5 62 66 23 13 92 89 64 22 14  3 73  7 77  2 70
Card 200: 19 41  4 59 51 14 65 28 98 37 | 31 94  5 42 65 19 90 37 17 61 33 50  2  7 51  4 62 85 72 32 10 29 64 63 43
Card 201:  1  4 39 99 93 91 24 13 68 96 | 32 12 96 85 76 17 71 91 81 50 30 55 41 97 98 53  9 40 69 79 59 72 45 36 99
Card 202: 40 53 74 51 64 87 17 69 96 65 | 96 53 13 80 50 78 64 21 54 15 12 62 40 82 65 69 29 25 74 98 87 55 10  4 35
Card 203: 42 96 15 85 44 13 87 17 61 46 | 91 46 76 82 36 75 29 43 15 21 96 48 17 79 40 12 20 47 33 45 88 62 32  6 19
Card 204: 69 65 83 25 33 40 96 41 76 86 | 54 57 37 53 26 78 42 77 70 87 35 75 14 49 86 36  4 72  8 58 64 17 18 15  7
Card 205: 38 55 33 66 59 60 57 58 11 80 | 76 74 57 68 44 72 81 93 71 95 50 21 43 66 47 31 42 98 30 22 16 99 94  6 37
Card 206: 38 16 51 65 34 20 66  7 64 43 | 89 77 62  9 22  4 30 28 73 83 46 91  6 37 13 90 40 94 54 97 85 25 29 70 59
Card 207: 16 15 93 20 74  3 28 91 99 32 | 20 58 72  8 41 30 19 42 93 13 35 29 45 79 59 67 40 80 99 88 64 76 86 96 63
Card 208: 68  5 11 66 81  3 64 45 44 94 | 82 73 20 74 17 46 31  6 40 81 44 85 33  1 80 47 48 84 32 67 65 88 53 49 14
Card 209: 87 84 58 97 31 20 92 30 83 49 | 19 50 41 68 34 24 38 15 98 49 16 70 61 37 69  3 77 60 54  2 66 59 42 94 18
Card 210: 94 47 23 65 18 20 11 69 48 74 |  2 70 54 75 29 57 53 90 49 15 46 13  8  5 93 21 95 96 52  6 77 32 34 47 91
Card 211: 26 70 22 97 55 51 41 29 61 78 | 12 15 84 16  3 38  2 43 66 24 10 71 48 45 53  1 13 23 69 35 74 40  5 77 52
